person_id,split,shot_id,pose_id,pose_description,angle_id,angle_description,background_id,lighting_id,garment_slot,garment_id,garment_type,camera_distance_class,quality_flags
person_057,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_057__G_rot_1,tbd,full_body_mid_distance,[]
person_057,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_057__G_rot_1,tbd,full_body_mid_distance,[]
person_057,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_057__G_rot_1,tbd,full_body_mid_distance,[]
person_057,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_057__G_rot_2,tbd,full_body_mid_distance,[]
person_057,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_057__G_rot_2,tbd,full_body_mid_distance,[]
person_057,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_057__G_rot_2,tbd,full_body_mid_distance,[]
person_057,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_057__G_rot_2,tbd,full_body_mid_distance,[]
person_057,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_057__G_rot_3,tbd,full_body_mid_distance,[]
person_057,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_057__G_rot_3,tbd,full_body_mid_distance,[]
person_057,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_057__G_rot_3,tbd,full_body_mid_distance,[]
person_057,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_057__G_rot_3,tbd,full_body_mid_distance,[]
person_058,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_058__G_core_1,tbd,full_body_mid_distance,[]
person_058,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_058__G_core_1,tbd,full_body_mid_distance,[]
person_058,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_058__G_core_1,tbd,full_body_mid_distance,[]
person_058,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_058__G_core_1,tbd,full_body_mid_distance,[]
person_058,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_058__G_core_2,tbd,full_body_mid_distance,[]
person_058,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_058__G_core_2,tbd,full_body_mid_distance,[]
person_058,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_058__G_core_2,tbd,full_body_mid_distance,[]
person_058,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_058__G_core_2,tbd,full_body_mid_distance,[]
person_058,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_058__G_rot_1,tbd,full_body_mid_distance,[]
person_058,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_058__G_rot_1,tbd,full_body_mid_distance,[]
person_058,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_058__G_rot_1,tbd,full_body_mid_distance,[]
person_058,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_058__G_rot_1,tbd,full_body_mid_distance,[]
person_058,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_058__G_rot_2,tbd,full_body_mid_distance,[]
person_058,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_058__G_rot_2,tbd,full_body_mid_distance,[]
person_058,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_058__G_rot_2,tbd,full_body_mid_distance,[]
person_058,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_058__G_rot_2,tbd,full_body_mid_distance,[]
person_058,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_058__G_rot_3,tbd,full_body_mid_distance,[]
person_058,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_058__G_rot_3,tbd,full_body_mid_distance,[]
person_058,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_058__G_rot_3,tbd,full_body_mid_distance,[]
person_058,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_058__G_rot_3,tbd,full_body_mid_distance,[]
person_059,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_059__G_core_1,tbd,full_body_mid_distance,[]
person_059,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_059__G_core_1,tbd,full_body_mid_distance,[]
person_059,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_059__G_core_1,tbd,full_body_mid_distance,[]
person_059,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_059__G_core_1,tbd,full_body_mid_distance,[]
person_059,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_059__G_core_2,tbd,full_body_mid_distance,[]
person_059,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_059__G_core_2,tbd,full_body_mid_distance,[]
person_059,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_059__G_core_2,tbd,full_body_mid_distance,[]
person_059,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_059__G_core_2,tbd,full_body_mid_distance,[]
person_059,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_059__G_rot_1,tbd,full_body_mid_distance,[]
person_059,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_059__G_rot_1,tbd,full_body_mid_distance,[]
person_059,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_059__G_rot_1,tbd,full_body_mid_distance,[]
person_059,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_059__G_rot_1,tbd,full_body_mid_distance,[]
person_059,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_059__G_rot_2,tbd,full_body_mid_distance,[]
person_059,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_059__G_rot_2,tbd,full_body_mid_distance,[]
person_059,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_059__G_rot_2,tbd,full_body_mid_distance,[]
person_059,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_059__G_rot_2,tbd,full_body_mid_distance,[]
person_059,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_059__G_rot_3,tbd,full_body_mid_distance,[]
person_059,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_059__G_rot_3,tbd,full_body_mid_distance,[]
person_059,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_059__G_rot_3,tbd,full_body_mid_distance,[]
person_059,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_059__G_rot_3,tbd,full_body_mid_distance,[]
person_060,train,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_060__G_core_1,tbd,full_body_mid_distance,[]
person_060,train,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_060__G_core_1,tbd,full_body_mid_distance,[]
person_060,train,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_060__G_core_1,tbd,full_body_mid_distance,[]
person_060,train,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_060__G_core_1,tbd,full_body_mid_distance,[]
person_060,train,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_060__G_core_2,tbd,full_body_mid_distance,[]
person_060,train,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_060__G_core_2,tbd,full_body_mid_distance,[]
person_060,train,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_060__G_core_2,tbd,full_body_mid_distance,[]
person_060,train,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_060__G_core_2,tbd,full_body_mid_distance,[]
person_060,train,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_060__G_rot_1,tbd,full_body_mid_distance,[]
person_060,train,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_060__G_rot_1,tbd,full_body_mid_distance,[]
person_060,train,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_060__G_rot_1,tbd,full_body_mid_distance,[]
person_060,train,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_060__G_rot_1,tbd,full_body_mid_distance,[]
person_060,train,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_060__G_rot_2,tbd,full_body_mid_distance,[]
person_060,train,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_060__G_rot_2,tbd,full_body_mid_distance,[]
person_060,train,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_060__G_rot_2,tbd,full_body_mid_distance,[]
person_060,train,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_060__G_rot_2,tbd,full_body_mid_distance,[]
person_060,train,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_060__G_rot_3,tbd,full_body_mid_distance,[]
person_060,train,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_060__G_rot_3,tbd,full_body_mid_distance,[]
person_060,train,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_060__G_rot_3,tbd,full_body_mid_distance,[]
person_060,train,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_060__G_rot_3,tbd,full_body_mid_distance,[]
person_061,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_061__G_core_1,tbd,full_body_mid_distance,[]
person_061,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_061__G_core_1,tbd,full_body_mid_distance,[]
person_061,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_061__G_core_1,tbd,full_body_mid_distance,[]
person_061,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_061__G_core_1,tbd,full_body_mid_distance,[]
person_061,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_061__G_core_2,tbd,full_body_mid_distance,[]
person_061,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_061__G_core_2,tbd,full_body_mid_distance,[]
person_061,val,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_061__G_core_2,tbd,full_body_mid_distance,[]
person_061,val,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_061__G_core_2,tbd,full_body_mid_distance,[]
person_061,val,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_061__G_rot_1,tbd,full_body_mid_distance,[]
person_061,val,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_061__G_rot_1,tbd,full_body_mid_distance,[]
person_061,val,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_061__G_rot_1,tbd,full_body_mid_distance,[]
person_061,val,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_061__G_rot_1,tbd,full_body_mid_distance,[]
person_061,val,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_061__G_rot_2,tbd,full_body_mid_distance,[]
person_061,val,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_061__G_rot_2,tbd,full_body_mid_distance,[]
person_061,val,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_061__G_rot_2,tbd,full_body_mid_distance,[]
person_061,val,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_061__G_rot_2,tbd,full_body_mid_distance,[]
person_061,val,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_061__G_rot_3,tbd,full_body_mid_distance,[]
person_061,val,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_061__G_rot_3,tbd,full_body_mid_distance,[]
person_061,val,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_061__G_rot_3,tbd,full_body_mid_distance,[]
person_061,val,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_061__G_rot_3,tbd,full_body_mid_distance,[]
person_062,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_062__G_core_1,tbd,full_body_mid_distance,[]
person_062,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_062__G_core_1,tbd,full_body_mid_distance,[]
person_062,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_062__G_core_1,tbd,full_body_mid_distance,[]
person_062,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_062__G_core_1,tbd,full_body_mid_distance,[]
person_062,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_062__G_core_2,tbd,full_body_mid_distance,[]
person_062,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_062__G_core_2,tbd,full_body_mid_distance,[]
person_062,val,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_062__G_core_2,tbd,full_body_mid_distance,[]
person_062,val,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_062__G_core_2,tbd,full_body_mid_distance,[]
person_062,val,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_062__G_rot_1,tbd,full_body_mid_distance,[]
person_062,val,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_062__G_rot_1,tbd,full_body_mid_distance,[]
person_062,val,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_062__G_rot_1,tbd,full_body_mid_distance,[]
person_062,val,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_062__G_rot_1,tbd,full_body_mid_distance,[]
person_062,val,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_062__G_rot_2,tbd,full_body_mid_distance,[]
person_062,val,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_062__G_rot_2,tbd,full_body_mid_distance,[]
person_062,val,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_062__G_rot_2,tbd,full_body_mid_distance,[]
person_062,val,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_062__G_rot_2,tbd,full_body_mid_distance,[]
person_062,val,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_062__G_rot_3,tbd,full_body_mid_distance,[]
person_062,val,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_062__G_rot_3,tbd,full_body_mid_distance,[]
person_062,val,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_062__G_rot_3,tbd,full_body_mid_distance,[]
person_062,val,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_062__G_rot_3,tbd,full_body_mid_distance,[]
person_063,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_063__G_core_1,tbd,full_body_mid_distance,[]
person_063,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_063__G_core_1,tbd,full_body_mid_distance,[]
person_063,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_063__G_core_1,tbd,full_body_mid_distance,[]
person_063,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_063__G_core_1,tbd,full_body_mid_distance,[]
person_063,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_063__G_core_2,tbd,full_body_mid_distance,[]
person_063,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_063__G_core_2,tbd,full_body_mid_distance,[]
person_063,val,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_063__G_core_2,tbd,full_body_mid_distance,[]
person_063,val,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_063__G_core_2,tbd,full_body_mid_distance,[]
person_063,val,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_063__G_rot_1,tbd,full_body_mid_distance,[]
person_063,val,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_063__G_rot_1,tbd,full_body_mid_distance,[]
person_063,val,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_063__G_rot_1,tbd,full_body_mid_distance,[]
person_063,val,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_063__G_rot_1,tbd,full_body_mid_distance,[]
person_063,val,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_063__G_rot_2,tbd,full_body_mid_distance,[]
person_063,val,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_063__G_rot_2,tbd,full_body_mid_distance,[]
person_063,val,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_063__G_rot_2,tbd,full_body_mid_distance,[]
person_063,val,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_063__G_rot_2,tbd,full_body_mid_distance,[]
person_063,val,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_063__G_rot_3,tbd,full_body_mid_distance,[]
person_063,val,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_063__G_rot_3,tbd,full_body_mid_distance,[]
person_063,val,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_063__G_rot_3,tbd,full_body_mid_distance,[]
person_063,val,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_063__G_rot_3,tbd,full_body_mid_distance,[]
person_064,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_064__G_core_1,tbd,full_body_mid_distance,[]
person_064,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_064__G_core_1,tbd,full_body_mid_distance,[]
person_064,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_064__G_core_1,tbd,full_body_mid_distance,[]
person_064,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_064__G_core_1,tbd,full_body_mid_distance,[]
person_064,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_064__G_core_2,tbd,full_body_mid_distance,[]
person_064,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_064__G_core_2,tbd,full_body_mid_distance,[]
person_064,val,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_064__G_core_2,tbd,full_body_mid_distance,[]
person_064,val,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_064__G_core_2,tbd,full_body_mid_distance,[]
person_064,val,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_064__G_rot_1,tbd,full_body_mid_distance,[]
person_064,val,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_064__G_rot_1,tbd,full_body_mid_distance,[]
person_064,val,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_064__G_rot_1,tbd,full_body_mid_distance,[]
person_064,val,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_064__G_rot_1,tbd,full_body_mid_distance,[]
person_064,val,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_064__G_rot_2,tbd,full_body_mid_distance,[]
person_064,val,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_064__G_rot_2,tbd,full_body_mid_distance,[]
person_064,val,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_064__G_rot_2,tbd,full_body_mid_distance,[]
person_064,val,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_064__G_rot_2,tbd,full_body_mid_distance,[]
person_064,val,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_064__G_rot_3,tbd,full_body_mid_distance,[]
person_064,val,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_064__G_rot_3,tbd,full_body_mid_distance,[]
person_064,val,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_064__G_rot_3,tbd,full_body_mid_distance,[]
person_064,val,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_064__G_rot_3,tbd,full_body_mid_distance,[]
person_065,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_065__G_core_1,tbd,full_body_mid_distance,[]
person_065,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_065__G_core_1,tbd,full_body_mid_distance,[]
person_065,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_065__G_core_1,tbd,full_body_mid_distance,[]
person_065,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_065__G_core_1,tbd,full_body_mid_distance,[]
person_065,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_065__G_core_2,tbd,full_body_mid_distance,[]
person_065,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_065__G_core_2,tbd,full_body_mid_distance,[]
person_065,val,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_065__G_core_2,tbd,full_body_mid_distance,[]
person_065,val,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_065__G_core_2,tbd,full_body_mid_distance,[]
person_065,val,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_065__G_rot_1,tbd,full_body_mid_distance,[]
person_065,val,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_065__G_rot_1,tbd,full_body_mid_distance,[]
person_065,val,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_065__G_rot_1,tbd,full_body_mid_distance,[]
person_065,val,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_065__G_rot_1,tbd,full_body_mid_distance,[]
person_065,val,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_065__G_rot_2,tbd,full_body_mid_distance,[]
person_065,val,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_065__G_rot_2,tbd,full_body_mid_distance,[]
person_065,val,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_065__G_rot_2,tbd,full_body_mid_distance,[]
person_065,val,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_065__G_rot_2,tbd,full_body_mid_distance,[]
person_065,val,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_065__G_rot_3,tbd,full_body_mid_distance,[]
person_065,val,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_065__G_rot_3,tbd,full_body_mid_distance,[]
person_065,val,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_065__G_rot_3,tbd,full_body_mid_distance,[]
person_065,val,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_065__G_rot_3,tbd,full_body_mid_distance,[]
person_066,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_066__G_core_1,tbd,full_body_mid_distance,[]
person_066,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_066__G_core_1,tbd,full_body_mid_distance,[]
person_066,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_066__G_core_1,tbd,full_body_mid_distance,[]
person_066,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_066__G_core_1,tbd,full_body_mid_distance,[]
person_066,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_066__G_core_2,tbd,full_body_mid_distance,[]
person_066,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_066__G_core_2,tbd,full_body_mid_distance,[]
person_066,val,07,P2,Standing contrapposto (weight shift),A3,30° right,B2,L2,G_core_2,person_066__G_core_2,tbd,full_body_mid_distance,[]
person_066,val,08,P2,Standing contrapposto (weight shift),A4,Near profile,B2,L2,G_core_2,person_066__G_core_2,tbd,full_body_mid_distance,[]
person_066,val,09,P3,"Seated upright, knees forward",A1,Front,B1,L2,G_rot_1,person_066__G_rot_1,tbd,full_body_mid_distance,[]
person_066,val,10,P3,"Seated upright, knees forward",A2,30° left,B1,L2,G_rot_1,person_066__G_rot_1,tbd,full_body_mid_distance,[]
person_066,val,11,P3,"Seated upright, knees forward",A3,30° right,B3,L1,G_rot_1,person_066__G_rot_1,tbd,full_body_mid_distance,[]
person_066,val,12,P3,"Seated upright, knees forward",A4,Near profile,B3,L1,G_rot_1,person_066__G_rot_1,tbd,full_body_mid_distance,[]
person_066,val,13,P4,Seated side posture,A1,Front,B2,L2,G_rot_2,person_066__G_rot_2,tbd,full_body_mid_distance,[]
person_066,val,14,P4,Seated side posture,A2,30° left,B2,L2,G_rot_2,person_066__G_rot_2,tbd,full_body_mid_distance,[]
person_066,val,15,P4,Seated side posture,A3,30° right,B3,L1,G_rot_2,person_066__G_rot_2,tbd,full_body_mid_distance,[]
person_066,val,16,P4,Seated side posture,A4,Near profile,B3,L2,G_rot_2,person_066__G_rot_2,tbd,full_body_mid_distance,[]
person_066,val,17,P5,Motion pose (step/walk freeze),A1,Front,B1,L1,G_rot_3,person_066__G_rot_3,tbd,full_body_mid_distance,[]
person_066,val,18,P5,Motion pose (step/walk freeze),A2,30° left,B1,L2,G_rot_3,person_066__G_rot_3,tbd,full_body_mid_distance,[]
person_066,val,19,P5,Motion pose (step/walk freeze),A3,30° right,B2,L1,G_rot_3,person_066__G_rot_3,tbd,full_body_mid_distance,[]
person_066,val,20,P5,Motion pose (step/walk freeze),A4,Near profile,B2,L2,G_rot_3,person_066__G_rot_3,tbd,full_body_mid_distance,[]
person_067,val,01,P1,"Standing neutral, arms relaxed",A1,Front,B1,L1,G_core_1,person_067__G_core_1,tbd,full_body_mid_distance,[]
person_067,val,02,P1,"Standing neutral, arms relaxed",A2,30° left,B1,L1,G_core_1,person_067__G_core_1,tbd,full_body_mid_distance,[]
person_067,val,03,P1,"Standing neutral, arms relaxed",A3,30° right,B1,L1,G_core_1,person_067__G_core_1,tbd,full_body_mid_distance,[]
person_067,val,04,P1,"Standing neutral, arms relaxed",A4,Near profile,B1,L2,G_core_1,person_067__G_core_1,tbd,full_body_mid_distance,[]
person_067,val,05,P2,Standing contrapposto (weight shift),A1,Front,B2,L1,G_core_2,person_067__G_core_2,tbd,full_body_mid_distance,[]
person_067,val,06,P2,Standing contrapposto (weight shift),A2,30° left,B2,L1,G_core_2,person_067__G_core_2,tbd,full_body_mid_distance,[]
